Ticket created - Month,Ticket ID,Tickets,service_tags_json,product_tags_json,company_name,segment,industry_bucket,country_of_residence
August,245406,1.00000000000000000000,"{""user"":""cs_outbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""proactive_outreach""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""Support proactively requested a reference from Milda, supplied a link and options, noted visibility settings, and invited questions."",""conversation_summary"":""Zinc Support emailed Milda requesting a reference for Rosemary Chimodo, provided a link and options to submit a standard or custom reference, explained visibility to candidate/employer, and invited any questions. No recipient response in the transcript.""}",,,,,
August,245409,1.00000000000000000000,"{""user"":""cs_outbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""proactive_outreach""],""tone"":[""formal""],""conversation_dynamics"":[],""reasoning"":""Agent proactively requested a job reference via link or alternative formats; no recipient response yet."",""conversation_summary"":""Support (Georgia Chapman) contacted Success Kahinde requesting a reference for Rosemary Chimodo, provided a link and alternative options, explained visibility settings, and invited questions. The request is pending the recipient's response.""}",,,,,
August,245410,1.00000000000000000000,"{""user"":""cs_outbound"",""sentiment_service"":""neutral"",""segment"":""protect"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""proactive_outreach"",""unclear_resolution"",""empathy_displayed""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""Agent sent a Power of Attorney form and followed up twice to complete a criminal check; awaiting the user's signed form."",""conversation_summary"":""Agent requested Stanislav complete and hand-sign a Power of Attorney to finalise a criminal check. Two follow-up messages were sent offering help and asking for the signed form. No user reply yet; the issue remains awaiting the signed document.""}",,,,,
August,245443,1.00000000000000000000,"{""user"":""cs_outbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""proactive_outreach"",""empathy_displayed""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""Agent proactively requested the candidate complete and return a Specific consent form to finalise background checks."",""conversation_summary"":""Support agent Christiana contacted the candidate to request completion of a Specific consent form required to finalise their background check for Ideagen. The agent asked the candidate to reply with the completed document attached and offered further assistance. Status: awaiting the returned form.""}",,,,,
August,245473,1.00000000000000000000,"{""user"":""cs_outbound"",""sentiment_service"":""neutral"",""segment"":""unknown"",""industry"":""unknown"",""service_positive"":[],""service_negative"":[],""interaction"":[""proactive_outreach"",""empathy_displayed""],""tone"":[""formal""],""conversation_dynamics"":[""follow_up""],""reasoning"":""Support proactively requested the candidate's diploma type to continue a background/qualification check."",""conversation_summary"":""Zinc Support (on behalf of Just Global Ltd) contacted Natalia to request confirmation of the type of diploma submitted so they can proceed with her background/qualification check. The message is a proactive request and awaits the candidate's response.""}",,,,,
August,245505,1.00000000000000000000,,,,,,
August,245641,1.00000000000000000000,,,,,,
August,245914,1.00000000000000000000,,,,,,
August,245967,1.00000000000000000000,,,,,,
August,246008,1.00000000000000000000,,,,,,
August,246064,1.00000000000000000000,,,,,,
August,246271,1.00000000000000000000,,,,,,
August,246292,1.00000000000000000000,,,,,,
August,246621,1.00000000000000000000,,,,,,
August,246642,1.00000000000000000000,,,,,,
August,246695,1.00000000000000000000,,,,,,
August,246704,1.00000000000000000000,,,,,,
August,246842,1.00000000000000000000,,,,,,
August,246863,1.00000000000000000000,,,,,,
August,246880,1.00000000000000000000,,,,,,
August,247014,1.00000000000000000000,,,,,,
August,247149,1.00000000000000000000,,,,,,
August,247159,1.00000000000000000000,,,,,,
August,247512,1.00000000000000000000,,,,,,
August,248045,1.00000000000000000000,,,,,,
August,248177,1.00000000000000000000,,,,,,
August,248229,1.00000000000000000000,,,,,,
August,248236,1.00000000000000000000,,,,,,
August,248255,1.00000000000000000000,,,,,,
August,248467,1.00000000000000000000,,,,,,
August,248492,1.00000000000000000000,,,,,,
August,248493,1.00000000000000000000,,,,,,
August,248503,1.00000000000000000000,,,,,,
August,248616,1.00000000000000000000,,,,,,
August,248937,1.00000000000000000000,,,,,,
August,248951,1.00000000000000000000,,,,,,
August,248959,1.00000000000000000000,,,,,,
August,249029,1.00000000000000000000,,,,,,
August,249160,1.00000000000000000000,,,,,,
August,249176,1.00000000000000000000,,,,,,
August,249283,1.00000000000000000000,,,,,,
August,249457,1.00000000000000000000,,,,,,
August,249769,1.00000000000000000000,,,,,,
August,250388,1.00000000000000000000,,,,,,
August,250446,1.00000000000000000000,,,,,,
August,250636,1.00000000000000000000,,,,,,
August,250693,1.00000000000000000000,,,,,,
August,251125,1.00000000000000000000,,,,,,
August,251445,1.00000000000000000000,,,,,,
August,251645,1.00000000000000000000,,,,,,
August,251706,1.00000000000000000000,,,,,,
August,251728,1.00000000000000000000,,,,,,
August,251966,1.00000000000000000000,,,,,,
August,252097,1.00000000000000000000,,,,,,
August,252098,1.00000000000000000000,,,,,,
August,252108,1.00000000000000000000,,,,,,
August,252171,1.00000000000000000000,,,,,,
August,252346,1.00000000000000000000,,,,,,
August,252358,1.00000000000000000000,,,,,,
August,252381,1.00000000000000000000,,,,,,
August,252415,1.00000000000000000000,,,,,,
August,252429,1.00000000000000000000,,,,,,
August,252438,1.00000000000000000000,,,,,,
August,252443,1.00000000000000000000,,,,,,
August,252479,1.00000000000000000000,,,,,,
August,252575,1.00000000000000000000,,,,,,
August,252614,1.00000000000000000000,,,,,,
August,252625,1.00000000000000000000,,,,,,
August,253141,1.00000000000000000000,,,,,,
August,253280,1.00000000000000000000,,,,,,
August,253621,1.00000000000000000000,,,,,,
August,253653,1.00000000000000000000,,,,,,
August,253739,1.00000000000000000000,,,,,,
August,253862,1.00000000000000000000,,,,,,
August,253936,1.00000000000000000000,,,,,,
August,254054,1.00000000000000000000,,,,,,
August,254122,1.00000000000000000000,,,,,,
August,254316,1.00000000000000000000,,,,,,
August,254672,1.00000000000000000000,,,,,,
August,254676,1.00000000000000000000,,,,,,
August,254769,1.00000000000000000000,,,,,,
August,255065,1.00000000000000000000,,,,,,
August,255128,1.00000000000000000000,,,,,,
August,255186,1.00000000000000000000,,,,,,
August,255211,1.00000000000000000000,,,,,,
August,255219,1.00000000000000000000,,,,,,
August,255252,1.00000000000000000000,,,,,,
August,255301,1.00000000000000000000,,,,,,
August,255305,1.00000000000000000000,,,,,,
August,255667,1.00000000000000000000,,,,,,
August,255764,1.00000000000000000000,,,,,,
August,255818,1.00000000000000000000,,,,,,
August,255877,1.00000000000000000000,,,,,,
August,255902,1.00000000000000000000,,,,,,
August,255916,1.00000000000000000000,,,,,,
August,255934,1.00000000000000000000,,,,,,
